time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,2.4142467926070634,-1.822149124038072,22.99157228466741,6.126268812141841,6.089471493812759,0.0,2.3856380027434034,-1.9424014758483046,5.376855030822264,-0.14270744490153656,-0.12113118752810388,0.0,446.53848378110536,445.98417221069644,446.0339311235091,445.35101947161314
3.660000000000003,2.561120624075876,-1.941778952709292,23.315527062609178,6.117407278740801,6.08285680365918,0.0,2.5106723652085177,-2.0459908037032237,5.420865963807704,-0.16019628399858432,-0.0944296693357386,0.0,457.53975690520804,459.65029364781475,459.69184806938057,458.28364038231183
3.720000000000003,2.7153369105378693,-2.0675721343492333,23.6407459897394,6.107840097642475,6.077488567909189,0.0,2.6302532803837257,-2.1479039902064114,5.419233313513717,-0.1580083181939712,-0.08105045808263296,0.0,445.90652714188514,446.99165503073294,445.0590611193225,445.21404616101603
3.780000000000003,2.87611736258875,-2.1990649966750344,23.962552849702707,6.0980619167687635,6.0724992679428915,0.0,2.729460708527419,-2.2359327336227444,5.307746377838296,-0.175395901988933,-0.08773334547332202,0.0,410.3753638177322,409.7752872821304,409.86891725909976,408.29209803932446
3.840000000000003,3.0436318964759823,-2.336605652617511,24.28091179055742,6.087637098729209,6.0669242408344,0.0,2.854711213685326,-2.3496084628328826,5.303620127769092,-0.17064204100085606,-0.10608083189694628,0.0,446.8585353352428,445.35260614132443,445.96978316041606,446.32908026660374
3.900000000000003,3.218256794546275,-2.480708606755668,24.596757635950475,6.077107848272002,6.060821218434633,0.0,2.9665577680266986,-2.4546255867761646,5.224360032453279,-0.18754174720982825,-0.09417683980209342,0.0,421.5872121880433,422.6051100220352,422.9580058814877,421.4678692323342
3.960000000000003,3.4007108425908044,-2.6322223065121673,24.912262764349986,6.065455185501275,6.056297327165289,0.0,3.115496377584733,-2.596785498999092,5.291366157034414,-0.2128661663817685,-0.05240135512339972,0.0,469.0925311734034,472.3211372758698,472.02551343958464,470.0314856249218
4.020000000000002,3.592285457735121,-2.7926109176425498,25.232200702933866,6.052720928539417,6.052611221443801,0.0,3.2703764887743825,-2.7505842922916837,5.371989860721838,-0.2110114030221819,-0.09370705734765299,0.0,478.52723194561713,475.36883898080634,477.8779636835031,477.978402075001
4.080000000000001,3.7920041184013145,-2.961291298958949,25.5518603681606,6.0400576437195355,6.046877948366417,0.0,3.3872830798826055,-2.8730509670146254,5.283016745137134,-0.21114142046557244,-0.09952904452468246,0.0,424.88627794875015,424.3784566660537,424.40259731141487,424.3452339287736
4.14,3.998896954893022,-3.1375966612593382,25.86644922343826,6.027379786127778,6.040913250021175,0.0,3.5095232089668205,-3.0047491942497215,5.202849121907943,-0.2116113167059159,-0.09917804102340272,0.0,428.13281741944456,428.1537711493444,428.6543709405313,428.5686196187158
4.199999999999998,4.212490067193237,-3.3212670311175096,26.173374234341708,6.014818125858952,6.03490093840615,0.0,3.610665207259241,-3.11851402096949,5.028106326966172,-0.20520951412086205,-0.10234117468820467,0.0,395.28986457634187,394.9881399789785,394.7318866207901,395.27319993284175
4.259999999999997,4.434366204459015,-3.514182750347308,26.477892000191737,6.002537262572758,6.028604420852929,0.0,3.785484644081135,-3.3129560675266307,5.120846612045416,-0.20364629940309062,-0.1107245164283972,0.0,486.25226975411846,485.61508269254267,486.43879270670044,486.5186979871292
4.319999999999996,4.665249745448828,-3.7173085978027918,26.781984056648827,5.991072661482857,6.0217675247135585,0.0,3.911049045634233,-3.4587728731223613,5.015132307212559,-0.17352906252000355,-0.12132576646731537,0.0,423.94999161337586,423.0255168072326,423.08605776653803,425.63341372070784
4.379999999999995,4.904758952394376,-3.9304332429430757,27.083222354955495,5.980662598771751,6.014286195693758,0.0,4.072986881218888,-3.646112845871913,5.024924674472033,-0.17344515069328598,-0.132436023673785,0.0,465.54287263149126,464.6590585736358,463.8439568957642,463.8229906115053
4.439999999999993,5.1530021144643054,-4.153791964503052,27.381130403455025,5.970547292984804,6.006129913893265,0.0,4.202283509353538,-3.799929027609226,4.904908718055887,-0.16032244035374194,-0.1440591261756494,0.0,422.897826900155,421.87691707005666,422.22867876424885,423.33065216839924
4.499999999999992,5.4096897283691945,-4.387157718454207,27.67368521933405,5.961302793588509,5.997653195112594,0.0,4.354465602497553,-3.97957730798291,4.846021872102375,-0.14385424086465898,-0.1362340468116083,0.0,444.9329775382167,445.55474972943665,444.7524913976072,446.0770163891151
4.559999999999991,5.674646001445218,-4.630396445909217,27.95944746440233,5.952647330314521,5.989263405929941,0.0,4.47792503671977,-4.129061180339689,4.679200166911266,-0.14507614777612907,-0.14820660397027288,0.0,408.3796408905985,407.28974094516536,408.99259997485063,408.8623041915019
4.6199999999999894,5.949391250411333,-4.885178297455367,28.242221784743716,5.943886974159067,5.980727486355011,0.0,4.680641564930081,-4.364128164790816,4.744751150944053,-0.14793114928467155,-0.13246111104344216,0.0,489.36238092479414,490.51631885320506,489.00081066049694,488.77020514572695
4.679999999999988,6.234814038762212,-5.152499130679058,28.523879246624514,5.935564488172904,5.972366673661394,0.0,4.833873962179871,-4.547170950859153,4.643085628846239,-0.12475573238721983,-0.1589410092683568,0.0,438.4099883453533,436.18460144915747,436.03796340720345,437.95167976472095
4.739999999999987,6.530308298655805,-5.431747073921625,28.80156224346248,5.927858901883653,5.962592446118158,0.0,5.0164156178682635,-4.761514508043246,4.611678472168695,-0.13701080499167112,-0.17230568545160815,0.0,464.03993679442607,462.965075247139,464.01375783682244,463.03597980900946
4.799999999999986,6.836368871755049,-5.723434404470336,29.07572311991166,5.92066285428764,5.952936871424548,0.0,5.186115783939028,-4.961872345696692,4.525982502558388,-0.09829674125959872,-0.14459262779381826,0.0,446.0756284898259,448.30847862614326,446.92173128479703,450.0530968274542
4.859999999999984,7.153026928314885,-6.0275641088726815,29.345414710525283,5.914716791019671,5.943866392281459,0.0,5.369531092916056,-5.176127139325135,4.462591602557995,-0.10075890614960414,-0.16947858948336245,0.0,458.5470475648839,456.5438689934809,458.55173343579963,458.34792477052275
4.919999999999983,7.482401117121291,-6.34627294160629,29.615338131939183,5.908723407234241,5.933788109193998,0.0,5.609940121970919,-5.447558998245714,4.5325619280846015,-0.09820698775561158,-0.16511938963244238,0.0,504.43917145695804,504.7306205640232,505.4607060000699,505.6373479492684
4.979999999999982,7.824125591118366,-6.679139206612391,29.883572731030064,5.903809043129122,5.923957145969599,0.0,5.781344367451298,-5.648366826064677,4.407731118208548,-0.06091193194320659,-0.16142640221365454,0.0,444.25599315770916,444.5331930428069,442.2219879343116,445.2782920763554
5.0399999999999805,8.176593125941986,-7.024484783759948,30.145049693001102,5.900089558494104,5.914672293468364,0.0,5.967961265894734,-5.863398772022577,4.307151762673135,-0.06424174964184734,-0.14395006872389177,0.0,454.25343361431754,455.6308809080913,454.83793901075774,454.5684308523829
